frame_idx,frame_name,gt_valid_pixels,alignment_mode,scale,shift,valid_pixels,abs_rel,d_rmse
66,001688,16077,l2_scale,0.2119287186868437,0.0,16077,0.22343029081821442,4.0028533935546875
67,001706,16526,l2_scale,0.2119287186868437,0.0,16526,0.26056087017059326,3.6921403408050537
68,001724,16517,l2_scale,0.2119287186868437,0.0,16517,0.22942133247852325,3.1831672191619873
69,001742,17109,l2_scale,0.2119287186868437,0.0,17109,0.24262885749340057,2.9818263053894043
70,001760,18035,l2_scale,0.2119287186868437,0.0,18035,0.3189871907234192,3.252624034881592
71,001778,18221,l2_scale,0.2119287186868437,0.0,18221,0.35004645586013794,3.9298343658447266
72,001796,18159,l2_scale,0.2119287186868437,0.0,18159,0.22857362031936646,3.111457109451294
73,001814,18089,l2_scale,0.2119287186868437,0.0,18089,0.27524447441101074,3.7515223026275635
74,001832,18232,l2_scale,0.2119287186868437,0.0,18232,0.19659236073493958,3.0835988521575928
75,001850,18406,l2_scale,0.2119287186868437,0.0,18406,0.2125454843044281,3.043835163116455
76,001868,18323,l2_scale,0.2119287186868437,0.0,18323,0.18348902463912964,3.3852062225341797
77,001886,18159,l2_scale,0.2119287186868437,0.0,18159,0.2262093424797058,3.410728693008423
78,001904,18509,l2_scale,0.2119287186868437,0.0,18509,0.22056163847446442,3.5577926635742188
79,001922,18293,l2_scale,0.2119287186868437,0.0,18293,0.18167145550251007,3.297654151916504
80,001940,18223,l2_scale,0.2119287186868437,0.0,18223,0.17407602071762085,2.822157621383667
81,001958,18316,l2_scale,0.2119287186868437,0.0,18316,0.18579170107841492,2.9336347579956055
82,001976,18571,l2_scale,0.2119287186868437,0.0,18571,0.15632487833499908,2.820688486099243
83,001994,18298,l2_scale,0.2119287186868437,0.0,18298,0.17299766838550568,2.643451690673828
84,002012,18384,l2_scale,0.2119287186868437,0.0,18384,0.18651916086673737,2.9871468544006348
85,002030,18386,l2_scale,0.2119287186868437,0.0,18386,0.195562943816185,2.933356523513794
86,002048,18342,l2_scale,0.2119287186868437,0.0,18342,0.2274501770734787,2.973651647567749
87,002066,18356,l2_scale,0.2119287186868437,0.0,18356,0.19273178279399872,2.748678207397461
88,002084,18666,l2_scale,0.2119287186868437,0.0,18666,0.22434847056865692,2.727903127670288
89,002102,18631,l2_scale,0.2119287186868437,0.0,18631,0.19118401408195496,2.5092461109161377
90,002120,18615,l2_scale,0.2119287186868437,0.0,18615,0.18789711594581604,2.8868353366851807
91,002138,18617,l2_scale,0.2119287186868437,0.0,18617,0.25532904267311096,2.974050283432007
92,002156,18717,l2_scale,0.2119287186868437,0.0,18717,0.24652938544750214,2.5935938358306885
93,002174,18429,l2_scale,0.2119287186868437,0.0,18429,0.2753731906414032,3.201784610748291
94,002192,18756,l2_scale,0.2119287186868437,0.0,18756,0.2860175669193268,2.3139748573303223
95,002210,18691,l2_scale,0.2119287186868437,0.0,18691,0.38391757011413574,2.6265692710876465
96,002228,18557,l2_scale,0.2119287186868437,0.0,18557,0.4060854911804199,3.8325414657592773
97,002246,18532,l2_scale,0.2119287186868437,0.0,18532,0.24784156680107117,3.7540688514709473
98,002264,18242,l2_scale,0.2119287186868437,0.0,18242,0.3335800766944885,6.109424114227295
99,002282,18361,l2_scale,0.2119287186868437,0.0,18361,0.4655647575855255,8.07625675201416
100,002300,18124,l2_scale,0.2119287186868437,0.0,18124,0.4908502399921417,8.151310920715332
101,002318,18336,l2_scale,0.2119287186868437,0.0,18336,0.49596598744392395,8.504289627075195
102,002336,18237,l2_scale,0.2119287186868437,0.0,18237,0.3388640880584717,7.399534225463867
103,002354,18153,l2_scale,0.2119287186868437,0.0,18153,0.32406896352767944,7.483859539031982
104,002372,18330,l2_scale,0.2119287186868437,0.0,18330,0.40655940771102905,7.737828731536865
105,002390,18320,l2_scale,0.2119287186868437,0.0,18320,0.451810747385025,8.223495483398438
106,002408,18244,l2_scale,0.2119287186868437,0.0,18244,0.4259762763977051,7.508277416229248
107,002426,18253,l2_scale,0.2119287186868437,0.0,18253,0.3352777063846588,6.675464153289795
108,002444,18429,l2_scale,0.2119287186868437,0.0,18429,0.4302219748497009,7.409411907196045
109,002462,18507,l2_scale,0.2119287186868437,0.0,18507,0.41825389862060547,7.781238555908203
110,002480,18462,l2_scale,0.2119287186868437,0.0,18462,0.6843438148498535,9.886393547058105
111,002498,18167,l2_scale,0.2119287186868437,0.0,18167,0.7085158824920654,10.52698802947998
