frame_idx,frame_name,gt_valid_pixels,alignment_mode,scale,shift,valid_pixels,abs_rel,d_rmse,sigma_status,sigma_input_pixels,sigma_kept_pixels,sigma_keep_ratio,sigma_residual_mean,sigma_residual_std,local_pair_count,sparse_order_acc,sparse_order_pairs,local_residual_consistency,local_residual_pairs,sparse_lidar_dq
22,000880,17995,l2_scale,0.3324105797464598,0.0,17898,0.21310928463935852,3.3919599056243896,ok,17995,17898,0.994609613781606,-0.1307295384937831,0.5263738790376958,20000,0.8503297818366311,11826,0.06146422724699685,8706,0.7996387199668242
23,000920,18310,l2_scale,0.3324105797464598,0.0,18227,0.23112109303474426,3.690762519836426,ok,18310,18227,0.9954669579464773,-0.1307295384937831,0.5263738790376958,20000,0.8073538381110046,11477,0.06414373383025887,9082,0.7571930944527767
24,000960,17926,l2_scale,0.3324105797464598,0.0,17924,0.30436962842941284,3.0624539852142334,ok,17926,17924,0.9998884302130983,-0.1307295384937831,0.5263738790376958,20000,0.8605472197705207,10197,0.0836550619580361,10205,0.7914869780902012
25,001000,17894,l2_scale,0.3324105797464598,0.0,17894,0.2155613899230957,3.3035898208618164,ok,17894,17894,1.0,-0.1307295384937831,0.5263738790376958,20000,0.8648973701090442,12472,0.0765817812496237,8190,0.8011346788869582
26,001040,17556,l2_scale,0.3324105797464598,0.0,17546,0.23103190958499908,4.440517902374268,ok,17556,17546,0.9994303941672362,-0.1307295384937831,0.5263738790376958,20000,0.8769216937876472,11123,0.08246413154620212,9816,0.8075084893059258
27,001080,17532,l2_scale,0.3324105797464598,0.0,17384,0.22526441514492035,4.02970552444458,ok,17532,17384,0.9915582934063427,-0.1307295384937831,0.5263738790376958,20000,0.8867558999647763,11356,0.08884240833771663,9607,0.8113725654003746
28,001120,17424,l2_scale,0.3324105797464598,0.0,17164,0.22317355871200562,4.6325907707214355,ok,17424,17164,0.9850780532598714,-0.1307295384937831,0.5263738790376958,20000,0.875211092347347,11251,0.06374549220658207,9603,0.8211613456358948
29,001160,17205,l2_scale,0.3324105797464598,0.0,16869,0.2624635696411133,4.848438262939453,ok,17205,16869,0.9804707933740192,-0.1307295384937831,0.5263738790376958,20000,0.845108015681041,11989,0.08591372696004809,8883,0.7755331446627275
30,001200,16938,l2_scale,0.3324105797464598,0.0,16470,0.31890320777893066,4.780142307281494,ok,16938,16470,0.9723698193411264,-0.1307295384937831,0.5263738790376958,20000,0.8486906783448029,11189,0.08113719499568807,9414,0.7825498202731084
31,001240,16748,l2_scale,0.3324105797464598,0.0,16034,0.3133802115917206,4.935757160186768,ok,16748,16034,0.9573680439455458,-0.1307295384937831,0.5263738790376958,20000,0.8253925038569743,11019,0.08803306674848128,9403,0.7558371694821231
32,001280,16594,l2_scale,0.3324105797464598,0.0,16430,0.3269054591655731,5.732430458068848,ok,16594,16430,0.9901169097264071,-0.1307295384937831,0.5263738790376958,20000,0.8755368814192344,10710,0.11969414407243192,9579,0.776769096333956
33,001320,15671,l2_scale,0.3324105797464598,0.0,15374,0.39365729689598083,5.934165000915527,ok,15671,15374,0.9810477952906643,-0.1307295384937831,0.5263738790376958,20000,0.8402894815108556,10087,0.11647025123172951,10259,0.7479051776444662
34,001360,15780,l2_scale,0.3324105797464598,0.0,15406,0.30119144916534424,4.791797637939453,ok,15780,15406,0.9762991128010139,-0.1307295384937831,0.5263738790376958,20000,0.9095354523227384,10634,0.1046782651133145,9752,0.8191405755965806
35,001400,15859,l2_scale,0.3324105797464598,0.0,14432,0.4256848692893982,5.304309368133545,ok,15844,14432,0.9108810906336784,-0.1307295384937831,0.5263738790376958,20000,0.8876969812037213,10534,0.10592455807553401,9797,0.798476781270036
36,001440,15984,l2_scale,0.3324105797464598,0.0,15633,0.26022374629974365,4.567399024963379,ok,15984,15633,0.9780405405405406,-0.1307295384937831,0.5263738790376958,20000,0.8787794213415201,10749,0.0969052073679863,9697,0.7976171465500408
37,001480,14652,l2_scale,0.3324105797464598,0.0,13226,0.2949066162109375,5.109403133392334,ok,14641,13226,0.9033535960658425,-0.1307295384937831,0.5263738790376958,20000,0.8799769186381996,12131,0.11806564549973977,8340,0.7819806787883524
38,001520,16674,l2_scale,0.3324105797464598,0.0,16454,0.27934160828590393,3.9978249073028564,ok,16674,16454,0.9868058054456039,-0.1307295384937831,0.5263738790376958,20000,0.9028100570462708,9466,0.07958451439286535,10917,0.8337450584594471
39,001560,15559,l2_scale,0.3324105797464598,0.0,14293,0.27964821457862854,4.4965667724609375,ok,15558,14293,0.9186913485023782,-0.1307295384937831,0.5263738790376958,20000,0.900840045033342,11547,0.12082467965325415,8897,0.7983148206236067
40,001600,15676,l2_scale,0.3324105797464598,0.0,15504,0.22816112637519836,4.496002197265625,ok,15667,15504,0.9895959660432757,-0.1307295384937831,0.5263738790376958,20000,0.8934729619933195,11077,0.07405912524577958,9417,0.8296939917042983
41,001640,15506,l2_scale,0.3324105797464598,0.0,15499,0.1572832316160202,3.6713123321533203,ok,15506,15499,0.999548561847027,-0.1307295384937831,0.5263738790376958,20000,0.8939252336448598,10700,0.05979044030089072,9807,0.8420435206215685
42,001680,16072,l2_scale,0.3324105797464598,0.0,15198,0.3682878017425537,5.270875453948975,ok,16072,15198,0.9456197112991538,-0.1307295384937831,0.5263738790376958,20000,0.8933333333333333,10725,0.09359498925420781,9567,0.8135153500140797
43,001720,16536,l2_scale,0.3324105797464598,0.0,10343,0.5846536755561829,6.165063858032227,ok,16536,10343,0.6254837929366232,-0.1307295384937831,0.5263738790376958,20000,0.8923864502777475,9181,0.08058697856268016,11152,0.8232931222737183
44,001760,18035,l2_scale,0.3324105797464598,0.0,18026,0.2279149293899536,5.78454065322876,ok,18035,18026,0.9995009703354588,-0.1307295384937831,0.5263738790376958,20000,0.8076704006075565,10534,0.10106386690527883,10582,0.7300333283349703
45,001800,18024,l2_scale,0.3324105797464598,0.0,17753,0.3141474723815918,8.076231002807617,ok,18024,17753,0.9849644917887261,-0.1307295384937831,0.5263738790376958,20000,0.8301248699271592,11532,0.09136914832887015,9342,0.7576389757114055
46,001840,18044,l2_scale,0.3324105797464598,0.0,17767,0.28079482913017273,7.1087117195129395,ok,18044,17767,0.9846486366659277,-0.1307295384937831,0.5263738790376958,20000,0.7881522516082916,11192,0.09741848475464579,9426,0.7149930333934972
47,001880,18170,l2_scale,0.3324105797464598,0.0,17933,0.3178451657295227,7.883173942565918,ok,18170,17933,0.9869565217391304,-0.1307295384937831,0.5263738790376958,20000,0.7983569146508444,10955,0.08877700245647635,9486,0.7305361791116121
48,001920,18187,l2_scale,0.3324105797464598,0.0,18137,0.2089110016822815,6.317265510559082,ok,18187,18137,0.9972507835266949,-0.1307295384937831,0.5263738790376958,20000,0.8075946689232071,9454,0.08310549821099823,11011,0.743192270441408
49,001960,18308,l2_scale,0.3324105797464598,0.0,18153,0.22088582813739777,6.32407808303833,ok,18308,18153,0.9915337557351978,-0.1307295384937831,0.5263738790376958,20000,0.8208512379783098,9774,0.07229535505036486,10744,0.7636018708251442
50,002000,18491,l2_scale,0.3324105797464598,0.0,18453,0.23895849287509918,7.133805274963379,ok,18491,18453,0.9979449461900384,-0.1307295384937831,0.5263738790376958,20000,0.8408043158410986,10195,0.06412533024376797,10306,0.7885798127921627
51,002040,18541,l2_scale,0.3324105797464598,0.0,18541,0.20315325260162354,5.261633396148682,ok,18541,18541,1.0,-0.1307295384937831,0.5263738790376958,20000,0.8632858837485172,10116,0.05501454906992642,10447,0.8170753796325582
52,002080,18430,l2_scale,0.3324105797464598,0.0,18430,0.1781293898820877,3.7405436038970947,ok,18430,18430,1.0,-0.1307295384937831,0.5263738790376958,20000,0.8791088020781297,10009,0.041196911606932486,10610,0.8436281001066896
53,002120,18615,l2_scale,0.3324105797464598,0.0,18615,0.1856815665960312,2.838623285293579,ok,18615,18615,1.0,-0.1307295384937831,0.5263738790376958,20000,0.9033863569825314,10247,0.04273713716952372,10275,0.8655915829360411
54,002160,18458,l2_scale,0.3324105797464598,0.0,18458,0.16772450506687164,2.760230779647827,ok,18458,18458,1.0,-0.1307295384937831,0.5263738790376958,20000,0.8821118611378977,8296,0.048911420813999115,12036,0.8400046720934697
55,002200,18642,l2_scale,0.3324105797464598,0.0,18638,0.21316103637218475,2.1411914825439453,ok,18642,18638,0.9997854307477738,-0.1307295384937831,0.5263738790376958,20000,0.8671043034281546,6855,0.06777435931183205,14226,0.810284089595478
56,002240,18383,l2_scale,0.3324105797464598,0.0,18383,0.22057604789733887,4.302519798278809,ok,18383,18383,1.0,-0.1307295384937831,0.5263738790376958,20000,0.8218915567579754,8871,0.0715034320141459,12250,0.7651753538311764
57,002280,18186,l2_scale,0.3324105797464598,0.0,17949,0.23134808242321014,8.301667213439941,ok,18186,17949,0.986967997360607,-0.1307295384937831,0.5263738790376958,20000,0.8343687278983083,10463,0.07989649048291077,9951,0.7702991408023951
58,002320,18405,l2_scale,0.3324105797464598,0.0,18347,0.21017970144748688,8.194904327392578,ok,18405,18347,0.9968486824232545,-0.1307295384937831,0.5263738790376958,20000,0.8444468153206017,9373,0.06730350352229822,11021,0.7894829622470646
59,002360,18289,l2_scale,0.3324105797464598,0.0,18035,0.17886488139629364,7.889452934265137,ok,18289,18035,0.9861118705232653,-0.1307295384937831,0.5263738790376958,20000,0.8646371601887216,8902,0.05161457477403537,11501,0.821141443154975
60,002400,18355,l2_scale,0.3324105797464598,0.0,17505,0.21431651711463928,7.338827610015869,ok,18355,17505,0.9536910923454099,-0.1307295384937831,0.5263738790376958,20000,0.8625812441968431,8616,0.04491519381659846,11767,0.824695433635282
61,002440,18645,l2_scale,0.3324105797464598,0.0,18016,0.2756105363368988,7.729526519775391,ok,18645,18016,0.9662644140520247,-0.1307295384937831,0.5263738790376958,20000,0.8354835026829547,8759,0.04289368870714709,11610,0.8004042509208606
62,002480,18462,l2_scale,0.3324105797464598,0.0,17490,0.2665931284427643,7.804271697998047,ok,18462,17490,0.9473513162170946,-0.1307295384937831,0.5263738790376958,20000,0.8209051724137931,9280,0.03288551864395881,11098,0.7943483409465095
63,002520,18211,l2_scale,0.3324105797464598,0.0,16075,0.25496673583984375,6.904812335968018,ok,18211,16075,0.8827082532535281,-0.1307295384937831,0.5263738790376958,20000,0.8361354214647628,8684,0.028906372915530998,11700,0.8123117657566382
64,002560,18407,l2_scale,0.3324105797464598,0.0,15542,0.2768300473690033,6.064388751983643,ok,18407,15542,0.8443526919106862,-0.1307295384937831,0.5263738790376958,20000,0.833641404805915,9738,0.036548794630714525,10452,0.8037228895323194
65,002600,18448,l2_scale,0.3324105797464598,0.0,13337,0.304465115070343,4.182575225830078,ok,18448,13337,0.722950997398092,-0.1307295384937831,0.5263738790376958,20000,0.8337958374628345,10090,0.03678321817838137,10078,0.8036833553751674
66,002640,18443,l2_scale,0.3324105797464598,0.0,13572,0.511186957359314,8.803627967834473,ok,18443,13572,0.735888955159139,-0.1307295384937831,0.5263738790376958,20000,0.840259496051147,10636,0.04926619573653347,9910,0.7998662868526751
67,002680,18368,l2_scale,0.3324105797464598,0.0,14986,0.4570707380771637,6.564040184020996,ok,18368,14986,0.8158754355400697,-0.1307295384937831,0.5263738790376958,20000,0.7938078226619034,10917,0.06363000285888774,9735,0.7448712555791671
68,002720,18222,l2_scale,0.3324105797464598,0.0,14898,0.504094123840332,6.413801193237305,ok,18222,14898,0.8175831412578202,-0.1307295384937831,0.5263738790376958,20000,0.8272481406355646,11832,0.05320904109269843,8797,0.7843816168124256
69,002760,18381,l2_scale,0.3324105797464598,0.0,16933,0.31248462200164795,6.896108150482178,ok,18381,16933,0.9212230020129482,-0.1307295384937831,0.5263738790376958,20000,0.780241935483871,11904,0.07501544452059326,9012,0.7238531937536549
70,002800,18230,l2_scale,0.3324105797464598,0.0,17771,0.3211108446121216,6.945104122161865,ok,18230,17771,0.9748217224355458,-0.1307295384937831,0.5263738790376958,20000,0.7250905415648952,11873,0.09412833098357641,9076,0.6599527232336991
71,002840,18354,l2_scale,0.3324105797464598,0.0,17696,0.35212239623069763,6.907201766967773,ok,18354,17696,0.9641495041952708,-0.1307295384937831,0.5263738790376958,20000,0.7190566362540884,11618,0.09577517707204562,9424,0.6533839587354027
72,002880,18313,l2_scale,0.3324105797464598,0.0,18103,0.2887589633464813,5.673690319061279,ok,18313,18103,0.9885327363075411,-0.1307295384937831,0.5263738790376958,20000,0.7521873391662378,11658,0.09241421392654237,9293,0.6857898229411087
73,002920,18443,l2_scale,0.3324105797464598,0.0,18230,0.34147369861602783,5.569711208343506,ok,18443,18230,0.9884509027815431,-0.1307295384937831,0.5263738790376958,20000,0.697551523692091,11354,0.08968039430828773,9554,0.6377178765314412
74,002960,18328,l2_scale,0.3324105797464598,0.0,17878,0.31985044479370117,5.526134967803955,ok,18328,17878,0.9754474028808381,-0.1307295384937831,0.5263738790376958,20000,0.6928016221696519,11836,0.0800643440413255,9077,0.639495353188717
75,003000,18273,l2_scale,0.3324105797464598,0.0,17303,0.3314906358718872,5.937596797943115,ok,18273,17303,0.946916215180868,-0.1307295384937831,0.5263738790376958,20000,0.6992554511611416,11282,0.08186061722828578,9688,0.6442942363785491
76,003040,18320,l2_scale,0.3324105797464598,0.0,17301,0.33096274733543396,5.185967445373535,ok,18320,17301,0.944377729257642,-0.1307295384937831,0.5263738790376958,20000,0.7548595024675194,9929,0.07191174532115562,10774,0.7024820836376905
77,003080,18391,l2_scale,0.3324105797464598,0.0,16986,0.3418143093585968,4.635797023773193,ok,18391,16986,0.9236039367081724,-0.1307295384937831,0.5263738790376958,20000,0.7658856426574101,10371,0.07668503201490862,10404,0.7093491326446847
78,003120,18293,l2_scale,0.3324105797464598,0.0,17823,0.29690662026405334,3.543729066848755,ok,18293,17823,0.9743071120100585,-0.1307295384937831,0.5263738790376958,20000,0.8121884698579893,10633,0.0838399058097364,10272,0.7468710251688168
79,003160,18398,l2_scale,0.3324105797464598,0.0,18379,0.2534266412258148,2.8367347717285156,ok,18398,18379,0.9989672790520708,-0.1307295384937831,0.5263738790376958,20000,0.8203564727954972,10660,0.07390488390587152,10093,0.7619143020106889
80,003200,18484,l2_scale,0.3324105797464598,0.0,18463,0.1920156031847,2.469398021697998,ok,18484,18463,0.9988638822765635,-0.1307295384937831,0.5263738790376958,20000,0.8185897435897436,10920,0.0714894731617527,9712,0.7621120267471891
81,003240,18505,l2_scale,0.3324105797464598,0.0,18495,0.16903415322303772,2.5281825065612793,ok,18505,18495,0.9994596055120237,-0.1307295384937831,0.5263738790376958,20000,0.8073626801714063,10268,0.058899472924873186,10360,0.761182779394842
82,003280,18043,l2_scale,0.3324105797464598,0.0,18043,0.19562654197216034,2.5150532722473145,ok,18043,18043,1.0,-0.1307295384937831,0.5263738790376958,20000,0.766448305326118,10533,0.06990211466211169,10036,0.7147016185490215
83,003320,18308,l2_scale,0.3324105797464598,0.0,18290,0.2078465074300766,2.2776081562042236,ok,18308,18290,0.9990168232466681,-0.1307295384937831,0.5263738790376958,20000,0.7868091972569584,9916,0.0812334741001698,10498,0.7254210912714875
84,003360,18237,l2_scale,0.3324105797464598,0.0,18232,0.19286087155342102,1.972551703453064,ok,18237,18232,0.9997258320995778,-0.1307295384937831,0.5263738790376958,20000,0.7767493112947659,9075,0.08325811688285156,11294,0.7146976204204433
85,003400,18122,l2_scale,0.3324105797464598,0.0,18122,0.21914876997470856,1.8270641565322876,ok,18122,18122,1.0,-0.1307295384937831,0.5263738790376958,20000,0.8353033884948778,8883,0.07911314016096246,11552,0.7717663572838839
86,003440,18357,l2_scale,0.3324105797464598,0.0,18357,0.21938085556030273,1.6815212965011597,ok,18357,18357,1.0,-0.1307295384937831,0.5263738790376958,20000,0.8732638888888888,8640,0.05720089349629988,11753,0.8247141940753917
87,003480,18151,l2_scale,0.3324105797464598,0.0,18151,0.1835438758134842,1.7036919593811035,ok,18151,18151,1.0,-0.1307295384937831,0.5263738790376958,20000,0.8928772999209843,8859,0.049064642403384984,11631,0.8501259601594453
88,003520,18090,l2_scale,0.3324105797464598,0.0,18086,0.2721167206764221,1.8666102886199951,ok,18090,18086,0.9997788833609729,-0.1307295384937831,0.5263738790376958,20000,0.914327917282127,8801,0.033733029280607514,11557,0.8839992811634995
89,003560,17874,l2_scale,0.3324105797464598,0.0,17874,0.22730666399002075,1.5880826711654663,ok,17874,17874,1.0,-0.1307295384937831,0.5263738790376958,20000,0.9433705080545229,8070,0.02167717521349681,12302,0.9231409522226693
90,003600,17795,l2_scale,0.3324105797464598,0.0,17795,0.2419591248035431,1.45237398147583,ok,17795,17795,1.0,-0.1307295384937831,0.5263738790376958,20000,0.9522360412807621,7558,0.02168174999457761,12709,0.9318121108726761
91,003640,17917,l2_scale,0.3324105797464598,0.0,17917,0.2022695690393448,1.101929783821106,ok,17917,17917,1.0,-0.1307295384937831,0.5263738790376958,20000,0.9677328843995511,7128,0.019388108996435102,13113,0.9491510887661209
92,003680,17761,l2_scale,0.3324105797464598,0.0,17761,0.19093608856201172,0.9687216281890869,ok,17761,17761,1.0,-0.1307295384937831,0.5263738790376958,20000,0.9658086822896658,5206,0.016242423495801874,14892,0.9502483197434028
93,003720,17020,l2_scale,0.3324105797464598,0.0,17019,0.19557946920394897,0.9204279184341431,ok,17020,17019,0.9999412455934195,-0.1307295384937831,0.5263738790376958,20000,0.9483336272262387,5671,0.017711545318422447,14387,0.9316850444922398
94,003760,16345,l2_scale,0.3324105797464598,0.0,16335,0.15372200310230255,0.8169603943824768,ok,16345,16335,0.9993881921076782,-0.1307295384937831,0.5263738790376958,20000,0.9493370551290998,7165,0.026730657136322188,12981,0.9242968138324308
95,003800,15709,l2_scale,0.3324105797464598,0.0,15707,0.10193191468715668,0.7511006593704224,ok,15709,15707,0.9998726844484054,-0.1307295384937831,0.5263738790376958,20000,0.9400356930398572,8405,0.026363715527669654,12082,0.9155766911863568
96,003840,16769,l2_scale,0.3324105797464598,0.0,16748,0.14325642585754395,1.5709401369094849,ok,16769,16748,0.9987476891883833,-0.1307295384937831,0.5263738790376958,20000,0.8943170488534397,11033,0.033199188050757375,9690,0.8651138917505732
97,003880,16862,l2_scale,0.3324105797464598,0.0,16862,0.10756313800811768,1.5661033391952515,ok,16862,16862,1.0,-0.1307295384937831,0.5263738790376958,20000,0.8739991993594876,9992,0.03629910525824664,10549,0.8428427077825975
98,003920,17229,l2_scale,0.3324105797464598,0.0,17229,0.16018393635749817,1.6698065996170044,ok,17229,17229,1.0,-0.1307295384937831,0.5263738790376958,20000,0.8584185045723507,9295,0.04521443131937224,11202,0.8204699754064935
99,003960,18223,l2_scale,0.3324105797464598,0.0,18223,0.2627812325954437,1.8461048603057861,ok,18223,18223,1.0,-0.1307295384937831,0.5263738790376958,20000,0.8106044310604431,9298,0.050221927523297114,11300,0.7708996836123465
100,004000,18378,l2_scale,0.3324105797464598,0.0,18378,0.21547245979309082,2.26912260055542,ok,18378,18378,1.0,-0.1307295384937831,0.5263738790376958,20000,0.8033511950327464,11757,0.056120288844241334,9220,0.759508628857584
101,004040,18319,l2_scale,0.3324105797464598,0.0,18319,0.2051466703414917,2.024522304534912,ok,18319,18319,1.0,-0.1307295384937831,0.5263738790376958,20000,0.8143899041219372,12203,0.053961039894596316,8779,0.7716092037663524
102,004080,18232,l2_scale,0.3324105797464598,0.0,18232,0.18610380589962006,1.8024673461914062,ok,18232,18232,1.0,-0.1307295384937831,0.5263738790376958,20000,0.8464891041162228,12390,0.0504914225985246,8282,0.8048097444635012
103,004120,18376,l2_scale,0.3324105797464598,0.0,18376,0.14695845544338226,1.477359652519226,ok,18376,18376,1.0,-0.1307295384937831,0.5263738790376958,20000,0.8455424450999672,12204,0.03752308993930613,8489,0.814402958334325
104,004160,18284,l2_scale,0.3324105797464598,0.0,18284,0.19504055380821228,2.1378273963928223,ok,18284,18284,1.0,-0.1307295384937831,0.5263738790376958,20000,0.7711306725920861,11701,0.04789426272761078,8982,0.7350684183198671
105,004200,18270,l2_scale,0.3324105797464598,0.0,18258,0.463258296251297,3.5916550159454346,ok,18270,18258,0.9993431855500821,-0.1307295384937831,0.5263738790376958,20000,0.7571772391266977,11634,0.06360883701267424,9129,0.7105139082243539
106,004240,18341,l2_scale,0.3324105797464598,0.0,17876,0.5835856795310974,6.308714866638184,ok,18341,17876,0.9746469658142959,-0.1307295384937831,0.5263738790376958,20000,0.7391496508441616,11313,0.07842156575779011,9613,0.6833989745817576
