frame_idx,frame_name,gt_valid_pixels,alignment_mode,scale,shift,valid_pixels,abs_rel,d_rmse
58,000174,39041,l2_scale,0.2794212030920032,0.0,39041,0.2837097644805908,6.359832763671875
59,000177,39132,l2_scale,0.2794212030920032,0.0,39132,0.3239153325557709,6.20166540145874
60,000180,38351,l2_scale,0.2794212030920032,0.0,38351,0.3105657398700714,6.374197006225586
61,000183,38859,l2_scale,0.2794212030920032,0.0,38859,0.35906359553337097,6.384389877319336
62,000186,38789,l2_scale,0.2794212030920032,0.0,38789,0.39520370960235596,6.309248447418213
63,000189,38004,l2_scale,0.2794212030920032,0.0,38004,0.33648693561553955,6.347341537475586
64,000192,37268,l2_scale,0.2794212030920032,0.0,37268,0.3191274106502533,6.310677528381348
65,000195,37443,l2_scale,0.2794212030920032,0.0,37443,0.34456872940063477,6.596391201019287
66,000198,39018,l2_scale,0.2794212030920032,0.0,39015,0.3296237587928772,6.144455432891846
67,000201,38897,l2_scale,0.2794212030920032,0.0,38894,0.33103466033935547,5.6301493644714355
68,000204,38638,l2_scale,0.2794212030920032,0.0,38638,0.38298726081848145,6.195563316345215
69,000207,38574,l2_scale,0.2794212030920032,0.0,38574,0.3611670732498169,5.961710453033447
70,000210,38076,l2_scale,0.2794212030920032,0.0,38076,0.3396228551864624,5.571405410766602
71,000213,37814,l2_scale,0.2794212030920032,0.0,37814,0.35122475028038025,5.681512355804443
72,000216,37525,l2_scale,0.2794212030920032,0.0,37525,0.3564647138118744,5.767328262329102
73,000219,38404,l2_scale,0.2794212030920032,0.0,38404,0.3657417893409729,5.716362476348877
74,000222,38769,l2_scale,0.2794212030920032,0.0,38769,0.4131634533405304,5.439563751220703
75,000225,37941,l2_scale,0.2794212030920032,0.0,37941,0.4141812324523926,5.396637916564941
76,000228,37232,l2_scale,0.2794212030920032,0.0,37232,0.3577897548675537,5.454834461212158
77,000231,37156,l2_scale,0.2794212030920032,0.0,37156,0.5060470700263977,5.987051486968994
78,000234,36711,l2_scale,0.2794212030920032,0.0,36711,0.34773290157318115,5.2468085289001465
79,000237,37951,l2_scale,0.2794212030920032,0.0,37951,0.30324211716651917,5.18686580657959
80,000240,37445,l2_scale,0.2794212030920032,0.0,37445,0.3024563491344452,5.190402030944824
81,000243,37714,l2_scale,0.2794212030920032,0.0,37714,0.34223634004592896,5.082765102386475
82,000246,38499,l2_scale,0.2794212030920032,0.0,38499,0.3921107351779938,5.079976558685303
83,000249,37864,l2_scale,0.2794212030920032,0.0,37864,0.40379250049591064,5.08705472946167
84,000252,37227,l2_scale,0.2794212030920032,0.0,37227,0.4310123920440674,5.528023719787598
85,000255,38276,l2_scale,0.2794212030920032,0.0,38276,0.442837119102478,5.705963134765625
86,000258,37362,l2_scale,0.2794212030920032,0.0,37362,0.4442332088947296,5.962791919708252
87,000261,36759,l2_scale,0.2794212030920032,0.0,36759,0.34866634011268616,5.585378646850586
88,000264,37237,l2_scale,0.2794212030920032,0.0,37237,0.3623940348625183,5.404103755950928
89,000267,36573,l2_scale,0.2794212030920032,0.0,36573,0.3607015013694763,5.3214640617370605
90,000270,36440,l2_scale,0.2794212030920032,0.0,36440,0.4156240224838257,5.5960211753845215
91,000273,37856,l2_scale,0.2794212030920032,0.0,37856,0.41813457012176514,5.504306793212891
92,000276,36686,l2_scale,0.2794212030920032,0.0,36686,0.4673130214214325,5.9887800216674805
93,000279,35083,l2_scale,0.2794212030920032,0.0,35083,0.3915790617465973,5.890331268310547
94,000282,36903,l2_scale,0.2794212030920032,0.0,36903,0.3943643271923065,5.618588447570801
95,000285,37305,l2_scale,0.2794212030920032,0.0,37305,0.42670726776123047,5.445828914642334
96,000288,36380,l2_scale,0.2794212030920032,0.0,36380,0.4070121943950653,5.403071403503418
97,000291,36502,l2_scale,0.2794212030920032,0.0,36502,0.36788806319236755,5.037254810333252
98,000294,37691,l2_scale,0.2794212030920032,0.0,37691,0.40879079699516296,4.559544086456299
99,000297,37370,l2_scale,0.2794212030920032,0.0,37369,0.46314018964767456,4.61086368560791
