frame_idx,frame_name,gt_valid_pixels,alignment_mode,scale,shift,valid_pixels,abs_rel,d_rmse
57,000469,19850,l2_scale,0.14850641525490416,0.0,19850,0.20937654376029968,2.3293042182922363
58,000470,19979,l2_scale,0.14850641525490416,0.0,19979,0.22213119268417358,2.367978572845459
59,000471,19960,l2_scale,0.14850641525490416,0.0,19960,0.2310866415500641,2.4328055381774902
60,000472,19918,l2_scale,0.14850641525490416,0.0,19918,0.22631756961345673,2.4536757469177246
61,000473,19795,l2_scale,0.14850641525490416,0.0,19795,0.21264296770095825,2.4164366722106934
62,000474,19839,l2_scale,0.14850641525490416,0.0,19839,0.21718499064445496,2.2841827869415283
63,000475,19644,l2_scale,0.14850641525490416,0.0,19644,0.23717060685157776,2.4673569202423096
64,000476,19702,l2_scale,0.14850641525490416,0.0,19702,0.19544179737567902,2.213223457336426
65,000477,19642,l2_scale,0.14850641525490416,0.0,19642,0.2049482762813568,2.1821844577789307
66,000478,19654,l2_scale,0.14850641525490416,0.0,19654,0.21407993137836456,2.48166561126709
67,000479,19685,l2_scale,0.14850641525490416,0.0,19685,0.2118523269891739,2.6580522060394287
68,000480,19673,l2_scale,0.14850641525490416,0.0,19673,0.22762326896190643,2.6763455867767334
69,000481,19809,l2_scale,0.14850641525490416,0.0,19809,0.2277241349220276,2.5206544399261475
70,000482,19898,l2_scale,0.14850641525490416,0.0,19898,0.19858750700950623,2.524304151535034
71,000483,19985,l2_scale,0.14850641525490416,0.0,19985,0.2085210382938385,2.5178959369659424
72,000484,19998,l2_scale,0.14850641525490416,0.0,19998,0.21138329803943634,2.599625587463379
73,000485,19837,l2_scale,0.14850641525490416,0.0,19837,0.21142083406448364,2.591378927230835
74,000486,19771,l2_scale,0.14850641525490416,0.0,19771,0.18908081948757172,2.2120749950408936
75,000487,19701,l2_scale,0.14850641525490416,0.0,19701,0.19343718886375427,2.3420701026916504
76,000488,19614,l2_scale,0.14850641525490416,0.0,19614,0.20710106194019318,2.5363075733184814
77,000489,19685,l2_scale,0.14850641525490416,0.0,19139,0.1899137794971466,2.0478906631469727
78,000490,19555,l2_scale,0.14850641525490416,0.0,19010,0.1858965903520584,2.0450196266174316
79,000491,19694,l2_scale,0.14850641525490416,0.0,19170,0.17403452098369598,1.637086033821106
80,000492,19704,l2_scale,0.14850641525490416,0.0,19210,0.17663535475730896,1.9152336120605469
81,000493,19807,l2_scale,0.14850641525490416,0.0,19392,0.19684654474258423,2.6877191066741943
82,000494,19769,l2_scale,0.14850641525490416,0.0,19769,0.20185071229934692,2.7927072048187256
83,000495,19918,l2_scale,0.14850641525490416,0.0,19134,0.1831498146057129,2.0187575817108154
84,000496,19906,l2_scale,0.14850641525490416,0.0,19354,0.17587701976299286,1.860274314880371
85,000497,19936,l2_scale,0.14850641525490416,0.0,19331,0.18633396923542023,2.0402679443359375
86,000498,19740,l2_scale,0.14850641525490416,0.0,19274,0.18533708155155182,1.8454002141952515
87,000499,19690,l2_scale,0.14850641525490416,0.0,19059,0.20795497298240662,2.0728251934051514
88,000500,19602,l2_scale,0.14850641525490416,0.0,18732,0.22089706361293793,2.3431522846221924
89,000501,19588,l2_scale,0.14850641525490416,0.0,18743,0.2097306251525879,2.2955260276794434
90,000502,19705,l2_scale,0.14850641525490416,0.0,19036,0.17894473671913147,2.3522465229034424
91,000503,19564,l2_scale,0.14850641525490416,0.0,18854,0.1906445473432541,2.5711846351623535
92,000504,19833,l2_scale,0.14850641525490416,0.0,19100,0.18147845566272736,2.4597654342651367
93,000505,19803,l2_scale,0.14850641525490416,0.0,19452,0.19279472529888153,2.191586494445801
94,000506,19948,l2_scale,0.14850641525490416,0.0,19386,0.1718980222940445,2.0152759552001953
95,000507,19935,l2_scale,0.14850641525490416,0.0,19411,0.16704639792442322,1.9042998552322388
96,000508,20006,l2_scale,0.14850641525490416,0.0,19603,0.17837829887866974,2.180241107940674
97,000509,19975,l2_scale,0.14850641525490416,0.0,19411,0.18099361658096313,2.0640549659729004
98,000510,19919,l2_scale,0.14850641525490416,0.0,19411,0.16801555454730988,1.8447567224502563
99,000511,19722,l2_scale,0.14850641525490416,0.0,19550,0.16462720930576324,2.0227839946746826
